"Receiver 2 VAST Satellite 002D 5025";"10.49.22.14"
"Receiver 2 VAST Satellite 002D 5027";"10.14.18.21"
"Receiver 2 VAST Satellite 002D 6007";"10.49.34.46"
"Receiver 2 VAST Satellite 002D 6008";"10.49.47.9"
"Receiver 2 VAST Satellite 002D 6015";"10.49.46.172"
"Receiver 2 VAST Satellite 002D 6028";"10.65.98.20"
"Receiver 2 VAST Satellite 002D 6031";"10.49.2.111"
"Receiver 2 VAST Satellite 002D 6047";"10.49.0.238"
"Receiver 2 VAST Satellite 002D 6052";"10.66.144.177"
"Receiver 2 VAST Satellite 002D 6054";"10.65.158.22"
"Receiver 2 VAST Satellite 002D 6058";"10.15.17.24"
"Receiver 2 VAST Satellite 002D 6078";"10.49.14.45"
"Receiver 2 VAST Satellite 002D 6089";"10.66.128.135"
"Receiver 2 VAST Satellite 002D 7007";"10.66.137.80"
"Receiver 2 VAST Satellite 002D 7012";"10.13.200.21"
"Receiver 2 VAST Satellite 002D 7016";"10.65.180.21"
"Receiver 2 VAST Satellite 002D 8001";"10.65.166.203"
"Receiver 2 VAST Satellite 002D 8011";"10.49.38.239"
"Receiver 2 VAST Satellite 002D 8032";"10.14.203.20"
"Receiver 2 VAST Satellite 002D 8034";"10.66.136.201"
"Receiver 2 VAST Satellite 003D 2040";"10.12.16.20"
"Receiver 2 VAST Satellite 004D 2040";"10.12.16.36"
"Receiver 2 VAST Satellite 011D 4098";"10.11.16.37"
"Receiver 2 VAST Satellite 011D 6065";"10.49.22.176"
"Receiver 2 VAST Satellite 020D 2020";"10.65.90.20"
"Receiver 2 VAST Satellite 020D 8008";"10.65.154.21"
"Receiver 2 VAST Satellite 021D 2023";"10.49.41.208"
"Receiver 2 VAST Satellite 021D 2032";"10.49.39.172"
"Receiver 2 VAST Satellite 021D 2034";"10.66.135.110"
"Receiver 2 VAST Satellite 021D 2042";"10.49.20.44"
"Receiver 2 VAST Satellite 021D 2044";"10.49.9.236"
"Receiver 2 VAST Satellite 021D 2047";"10.49.37.208"
"Receiver 2 VAST Satellite 021D 2049";"10.49.41.49"
"Receiver 2 VAST Satellite 021D 2063";"10.49.28.208"
"Receiver 2 VAST Satellite 021D 2073";"10.66.151.145"
"Receiver 2 VAST Satellite 021D 2077";"10.49.6.111"
"Receiver 2 VAST Satellite 021D 2111";"10.49.21.204"
"Receiver 2 VAST Satellite 021D 2114";"10.49.27.204"
"Receiver 2 VAST Satellite 021D 2149";"10.66.150.172"
"Receiver 2 VAST Satellite 021D 3032";"10.66.133.85"
"Receiver 2 VAST Satellite 021D 3033";"10.49.27.142"
"Receiver 2 VAST Satellite 021D 3034";"10.49.40.236"
"Receiver 2 VAST Satellite 021D 3036";"10.49.6.241"
"Receiver 2 VAST Satellite 021D 3048";"10.66.146.16"
"Receiver 2 VAST Satellite 021D 3052";"10.49.33.76"
"Receiver 2 VAST Satellite 021D 3080";"10.49.9.204"
"Receiver 2 VAST Satellite 021D 4001";"10.49.43.112"
"Receiver 2 VAST Satellite 021D 4003";"10.49.23.175"
"Receiver 2 VAST Satellite 021D 4009";"10.49.35.76"
"Receiver 2 VAST Satellite 021D 4015";"10.49.36.14"
"Receiver 2 VAST Satellite 021D 4027";"10.66.146.140"
"Receiver 2 VAST Satellite 021D 4030";"10.49.21.16"
"Receiver 2 VAST Satellite 021D 4032";"10.49.30.207"
"Receiver 2 VAST Satellite 021D 4037";"10.49.40.172"
"Receiver 2 VAST Satellite 021D 4041";"10.66.146.173"
"Receiver 2 VAST Satellite 021D 4045";"10.49.25.79"
"Receiver 2 VAST Satellite 021D 4048";"10.49.31.110"
"Receiver 2 VAST Satellite 021D 4054";"10.49.25.113"
"Receiver 2 VAST Satellite 021D 4058";"10.49.39.50"
"Receiver 2 VAST Satellite 021D 4064";"10.49.32.241"
"Receiver 2 VAST Satellite 021D 4066";"10.49.40.140"
"Receiver 2 VAST Satellite 021D 4067";"10.66.144.76"
"Receiver 2 VAST Satellite 021D 4069";"10.49.28.111"
"Receiver 2 VAST Satellite 021D 4072";"10.49.3.174"
"Receiver 2 VAST Satellite 021D 4084";"10.49.2.216"
"Receiver 2 VAST Satellite 021D 4087";"10.49.22.207"
"Receiver 2 VAST Satellite 021D 4090";"10.66.139.138"
"Receiver 2 VAST Satellite 021D 4112";"10.49.17.76"
"Receiver 2 VAST Satellite 021D 4117";"10.66.138.15"
"Receiver 2 VAST Satellite 021D 4119";"10.49.30.174"
"Receiver 2 VAST Satellite 021D 4120";"10.49.28.46"
